epoch,train_loss,train_acc,accuracy,train_detached_loss,test_detached_loss,optimizer,loss_fn,repetition,initial_lr,actual_lr,corr_p,epoch_time,method
33,0.07308784771760304,0.9288333333333333,0.926,0.004159734246755639,0.004283413862809539,Adam,,,1e-06,1e-06,0.2,0.7340748310089111,MC
34,0.07307932159105937,0.9289666666666667,0.9264,0.00415198360318318,0.00428229115549475,Adam,,,1e-06,1e-06,0.2,0.7374148368835449,MC
35,0.07307112369537354,0.9291166666666667,0.9267,0.00414455806526045,0.004281444151327014,Adam,,,1e-06,1e-06,0.2,0.7355051040649414,MC
36,0.07306326827208201,0.92915,0.9271,0.004137443839820723,0.0042808860299177465,Adam,,,1e-06,1e-06,0.2,0.7308981418609619,MC
37,0.07305563221772511,0.9293,0.9274,0.004130672363005579,0.004280454975925386,Adam,,,1e-06,1e-06,0.2,0.7304172515869141,MC
38,0.07304830367565154,0.9295,0.9276,0.0041242130925258,0.0042802163092419505,Adam,,,1e-06,1e-06,0.2,0.7292079925537109,MC
39,0.07304120666980743,0.9296333333333333,0.9276,0.004117977334124346,0.0042801447292789814,Adam,,,1e-06,1e-06,0.2,0.7295088768005371,MC
40,0.07303431745370229,0.9298666666666666,0.9279,0.004112020492305358,0.004280240409076214,Adam,,,1e-06,1e-06,0.2,0.7301180362701416,MC
41,0.07302767686049143,0.9300333333333334,0.9277,0.004106309775387247,0.004280493656359613,Adam,,,1e-06,1e-06,0.2,0.7340538501739502,MC
42,0.07302121494611104,0.9302,0.928,0.004100793426018208,0.004280714249238372,Adam,,,1e-06,1e-06,0.2,0.7317299842834473,MC
43,0.07301498580773672,0.9304666666666667,0.9282,0.0040954960079863665,0.00428116858555004,Adam,,,1e-06,1e-06,0.2,0.7346758842468262,MC
44,0.07300887010892232,0.9305333333333333,0.9284,0.0040904120165233815,0.004281725771911442,Adam,,,1e-06,1e-06,0.2,0.7342019081115723,MC
45,0.07300296471118926,0.9307166666666666,0.9283,0.0040855292388858894,0.004282435350585729,Adam,,,1e-06,1e-06,0.2,0.7379651069641113,MC
46,0.0729972042798996,0.9307333333333333,0.9281,0.004080739921020965,0.004283106114715338,Adam,,,1e-06,1e-06,0.2,0.7832508087158203,MC
47,0.07299158914089203,0.9309333333333333,0.928,0.004076194837347915,0.0042840082325972615,Adam,,,1e-06,1e-06,0.2,0.7301621437072754,MC
48,0.0729861054023107,0.9309833333333334,0.928,0.004071824824127058,0.004284990319237113,Adam,,,1e-06,1e-06,0.2,0.7279281616210938,MC
49,0.07298078999519349,0.9309666666666667,0.928,0.0040675680316053335,0.004285922332946211,Adam,,,1e-06,1e-06,0.2,0.7292170524597168,MC
50,0.07297560002009074,0.9311333333333334,0.928,0.004063444420384864,0.004286989095527678,Adam,,,1e-06,1e-06,0.2,0.7316920757293701,MC
51,0.07297050607204437,0.9312166666666667,0.9283,0.004059490829985589,0.0042881391325965525,Adam,,,1e-06,1e-06,0.2,0.731705904006958,MC
52,0.07296555376052856,0.9313166666666667,0.9284,0.004055616809241474,0.004289380941446871,Adam,,,1e-06,1e-06,0.2,0.9050948619842529,MC
53,0.0729607325633367,0.9314,0.9284,0.004051927137747407,0.004290587520133704,Adam,,,1e-06,1e-06,0.2,0.7342939376831055,MC
54,0.0729559856414795,0.9315166666666667,0.9285,0.00404835133869201,0.004291925055999309,Adam,,,1e-06,1e-06,0.2,0.7353479862213135,MC
55,0.07295132579803466,0.9316166666666666,0.9287,0.004044829823138813,0.004293298683036119,Adam,,,1e-06,1e-06,0.2,0.7291100025177002,MC
56,0.07294682034651438,0.9316666666666666,0.9288,0.00404140682388097,0.004294702752027661,Adam,,,1e-06,1e-06,0.2,0.7293450832366943,MC
