epoch,train_loss,train_acc,accuracy,train_detached_loss,test_detached_loss,optimizer,loss_fn,repetition,initial_lr,actual_lr,corr_p,epoch_time,method
32,0.015181404122710228,0.92295,0.9225,0.004836530537717044,0.004794348591379821,Adam,,,1e-06,1e-06,0.2,1.204482078552246,FWD
33,0.01518106919626395,0.9231833333333334,0.9228,0.00483088316982612,0.004793439120985568,Adam,,,1e-06,1e-06,0.2,1.1993520259857178,FWD
34,0.01518074543774128,0.92335,0.9227,0.004825718285546949,0.004792963453941047,Adam,,,1e-06,1e-06,0.2,1.2013630867004395,FWD
35,0.015180433717370033,0.9236,0.9226,0.004821074901955823,0.00479305843450129,Adam,,,1e-06,1e-06,0.2,1.2041385173797607,FWD
36,0.01518013099928697,0.9236666666666666,0.9229,0.004816877311033507,0.004793396625854075,Adam,,,1e-06,1e-06,0.2,1.2740039825439453,FWD
37,0.01517983877658844,0.92385,0.9229,0.004812998238330086,0.004794101017527282,Adam,,,1e-06,1e-06,0.2,1.4151852130889893,FWD
38,0.01517955543299516,0.9239833333333334,0.9228,0.004809544933525225,0.004795148020982742,Adam,,,1e-06,1e-06,0.2,1.2068002223968506,FWD
39,0.015179280393322309,0.924,0.9231,0.004806451995950192,0.004796476387046278,Adam,,,1e-06,1e-06,0.2,1.210967779159546,FWD
40,0.015179014152288436,0.9242,0.923,0.004803680722694844,0.004798127598501742,Adam,,,1e-06,1e-06,0.2,1.1987040042877197,FWD
41,0.015178753510117531,0.92435,0.9231,0.004801135575522979,0.0047998868193477396,Adam,,,1e-06,1e-06,0.2,1.2136437892913818,FWD
42,0.01517850120762984,0.9244166666666667,0.9231,0.004798932240344584,0.004802012225985527,Adam,,,1e-06,1e-06,0.2,1.2058360576629639,FWD
43,0.015178255803386371,0.9246166666666666,0.923,0.004796939726484319,0.004804301033169031,Adam,,,1e-06,1e-06,0.2,1.1906886100769043,FWD
44,0.015178016530474027,0.9248,0.9229,0.004795172822320213,0.004806714887358249,Adam,,,1e-06,1e-06,0.2,1.1924269199371338,FWD
45,0.015177784084280332,0.9249666666666667,0.923,0.004793629017534356,0.004809266548231244,Adam,,,1e-06,1e-06,0.2,1.2034518718719482,FWD
46,0.015177557414770126,0.92515,0.923,0.004792234262016912,0.004811898374184966,Adam,,,1e-06,1e-06,0.2,1.1981918811798096,FWD
47,0.015177335120240847,0.9251333333333334,0.9232,0.004791090408402185,0.004814761337637901,Adam,,,1e-06,1e-06,0.2,1.2841899394989014,FWD
48,0.01517711873849233,0.9252,0.9232,0.004790073955897242,0.0048178068926557896,Adam,,,1e-06,1e-06,0.2,1.1952340602874756,FWD
49,0.015176908283432326,0.9254666666666667,0.923,0.004789209532892952,0.0048207917273044585,Adam,,,1e-06,1e-06,0.2,1.205923080444336,FWD
50,0.015176701664924621,0.92545,0.9229,0.004788483821973204,0.00482377352155745,Adam,,,1e-06,1e-06,0.2,1.2096059322357178,FWD
51,0.015176498599847158,0.92555,0.9228,0.004787880629425248,0.004827060268446803,Adam,,,1e-06,1e-06,0.2,1.3229312896728516,FWD
52,0.015176300958792369,0.9257,0.9226,0.004787410747694472,0.00483026012275368,Adam,,,1e-06,1e-06,0.2,1.2231669425964355,FWD
53,0.015176106612881025,0.9259,0.9224,0.0047870511041333275,0.0048335761813446875,Adam,,,1e-06,1e-06,0.2,1.2344939708709717,FWD
54,0.015175917745629947,0.9260166666666667,0.9223,0.004786707945354283,0.004836831723339856,Adam,,,1e-06,1e-06,0.2,1.2332737445831299,FWD
